chargeDeviceID,reference,name,latitude,longitude,buildingName,thoroughfare,street,town,county,postcode,countryCode,deviceOwnerName,deviceOwnerWebsite,deviceControllerName,deviceControllerWebsite,deviceNetworks,chargeDeviceStatus,dateCreated,dateUpdated,moderated,attribution,onStreetFlag,locationType,access24Hours
044b09dc771f0762cab84943b121d46b,SL300272,Watermeadow Lane ,51.469869,-0.184133,,,Watermeadow Lane ,H&F,Greater London,SW6 2RW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
00b8abe1db917c6dea7ba278585af180,SL300273,Watermeadow Lane ,51.469869,-0.184133,,,Watermeadow Lane ,H&F,Greater London,SW6 2RW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
12129693d8c570f67a229c843c0bd2d0,SL300274,Watermeadow Lane ,51.469869,-0.184133,,,Watermeadow Lane ,H&F,Greater London,SW6 2RW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
5fc29776ab1f0b19e4e78a154adcda53,SL300275,Margravine Gardens ,51.490183,-0.21457,,,Margravine Gardens ,H&F,Greater London,W6 8RL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
7c08483bce7910446bdd1788e5a29f23,SL300276,Margravine Gardens ,51.490183,-0.21457,,,Margravine Gardens ,H&F,Greater London,W6 8RL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
5cb735257b22735d0365e645f9d0a7b8,SL300277,Margravine Gardens ,51.490183,-0.21457,,,Margravine Gardens ,H&F,Greater London,W6 8RL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
d3993c430d14cb26e73fc3b86eb61171,SL300278,Margravine Gardens ,51.490183,-0.21457,,,Margravine Gardens ,H&F,Greater London,W6 8RL,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
dfe2d15fc5e10a3f64f3688e207975b2,SL300279,Blacks road site 2,51.492495,-0.225327,,,Blacks road site 2,H&F,Greater London,W6 9DT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c00add6e87575113ca0eb486fb88c961,SL300280,Blacks road site 2,51.492495,-0.225327,,,Blacks road site 2,H&F,Greater London,W6 9DT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
6cff541f96b6a8d1a164f928f6f1a119,SL300281,Blacks road site 2,51.492495,-0.225327,,,Blacks road site 2,H&F,Greater London,W6 9DT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
92ae4a64aa9e157ff3b6296275c60202,SL300282,Blacks road site 2,51.492495,-0.225327,,,Blacks road site 2,H&F,Greater London,W6 9DT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
9deec5c1baabab0fbe12eba3ce8af1ff,SL300283,Paddenswick Road ,51.498029,-0.236854,,,Paddenswick Road ,H&F,Greater London,W6 0UA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
d12df50758f7b8f99a87866cf247ead0,SL300284,Paddenswick Road ,51.498029,-0.236854,,,Paddenswick Road ,H&F,Greater London,W6 0UA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
9e44c61d998ba3341d70dee528c7c075,SL300285,Paddenswick Road ,51.498029,-0.236854,,,Paddenswick Road ,H&F,Greater London,W6 0UA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c17eda20264cc8fb54e6480fe45edc91,SL300286,Paddenswick Road ,51.498029,-0.236854,,,Paddenswick Road ,H&F,Greater London,W6 0UA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
0794ca9e4201691d249a505aea72adb5,SL300287,Hanworth Air Park Leisure Centre and Lib,51.440908,-0.391922,,,"Hanworth Air Park Leisure Centre and Lib, Uxbridge Road",Hounslow,Greater London,TW13 5EG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
44f37065b7cc3fb1da7c052a6e816b18,SL300288,Hanworth Air Park Leisure Centre and Lib,51.440908,-0.391922,,,"Hanworth Air Park Leisure Centre and Lib, Uxbridge Road",Hounslow,Greater London,TW13 5EG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
c06f1cc3f97a2ef1b86ed18229b8a14e,SL300289,Hanworth Air Park Leisure Centre and Lib,51.440908,-0.391922,,,"Hanworth Air Park Leisure Centre and Lib, Uxbridge Road",Hounslow,Greater London,TW13 5EG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
56c50dde3197cf5381d18bc4345e5f1b,SL300290,Pincott Road,51.415571,-0.189277,,,Pincott Road,Merton,Greater London,SW19 2XE,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
116a526925006d90d976f9d8f1e121f4,SL300291,Pincott Road,51.415571,-0.189277,,,Pincott Road,Merton,Greater London,SW19 2XE,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
5fb42dc17861645234c3bbcd9e5ab69e,SL300292,Dudley Road (Brent),51.534636,-0.205982,,,Dudley Road (Brent),Brent,Greater London,NW6 6JX,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,On-street,1
484862041befb1d3e8fada76b4f2e0d1,SL300293,Isleworth Leisure Centre & Lib,51.465756,-0.330309,,,"Isleworth Leisure Centre & Lib, Twickenham Road",Hounslow,Greater London,TW7 7EU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:08,N,Source London,,Leisure centre,1
b0221b0f49d4249158f04fcc993dbe26,SL300294,Isleworth Leisure Centre & Lib,51.465756,-0.330309,,,"Isleworth Leisure Centre & Lib, Twickenham Road",Hounslow,Greater London,TW7 7EU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:09,N,Source London,,Leisure centre,1
d8c60118e35557ed4a0f5e705a007ca0,SL300295,Brentford High Street Car Park ,51.485788,-0.300685,,,Brentford High Street Car Park ,Hounslow,Greater London,TW8 0NG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:09,N,Source London,,Public car park,1
e18afd243d50032a8a36e3f1d5d99d53,SL300296,Brentford High Street Car Park ,51.485788,-0.300685,,,Brentford High Street Car Park ,Hounslow,Greater London,TW8 0NG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:09,N,Source London,,Public car park,1
b69158d2bf237ef350a35e10b649322b,SL300297,"Heston Library Car Park, New Heston Road",51.485824,-0.374903,,,"Heston Library Car Park, New Heston Road",Hounslow,Greater London,TW5 0LW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:09,N,Source London,,Public car park,1
4371891603a2451fc1ed3aaf592f2d5d,SL300298,"Heston Library Car Park, New Heston Road",51.485824,-0.374903,,,"Heston Library Car Park, New Heston Road",Hounslow,Greater London,TW5 0LW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:09,N,Source London,,Public car park,1
5515fa6e517ccd2cfe9684b1bef7ada0,SL300299,"Heston Library Car Park, New Heston Road",51.485824,-0.374903,,,"Heston Library Car Park, New Heston Road",Hounslow,Greater London,TW5 0LW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:09,N,Source London,,Public car park,1
f1b9f9e8c4ea8e24b0a8eb8a730c74a6,SL300300,"Heston Library Car Park, New Heston Road",51.485824,-0.374903,,,"Heston Library Car Park, New Heston Road",Hounslow,Greater London,TW5 0LW,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,Public car park,1
879ca33fd1e8bbbdce7cd20e6d775114,SL300301,Burnt Ash Lane - Car Park,51.421078,0.020129,,,Burnt Ash Lane - Car Park,Bromley,Greater London,BR1 4QT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,Public car park,1
39df51c015ce671b473b8cf5a306d217,SL300302,Burnt Ash Lane - Car Park,51.421078,0.020129,,,Burnt Ash Lane - Car Park,Bromley,Greater London,BR1 4QT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,Public car park,1
e66d07dd1d5fe186b1a8a45772a4eea9,SL300303,Burnt Ash Lane - Car Park,51.421078,0.020129,,,Burnt Ash Lane - Car Park,Bromley,Greater London,BR1 4QT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,Public car park,1
63c27708f9cf591e878c155f23c25b5a,SL300304,Burnt Ash Lane - Car Park,51.421078,0.020129,,,Burnt Ash Lane - Car Park,Bromley,Greater London,BR1 4QT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,Public car park,1
62fcc28bfb94e7045b0badb3dde8363d,SL300305,South Hill Road,51.394042,0.005166,,,South Hill Road,Bromley,Greater London,BR2 0RA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
1397b00c9f187b3a90966db4b1e6504b,SL300306,South Hill Road,51.394042,0.005166,,,South Hill Road,Bromley,Greater London,BR2 0RA,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
57a1fa5007f21ec45b7fdb9c032a1685,SL300307,The Meadway,51.356644,0.105928,,,The Meadway,Bromley,Greater London,BR6 6HH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
fbb9dbce16cca463a750afe1f2265cbc,SL300308,The Meadway,51.356644,0.105928,,,The Meadway,Bromley,Greater London,BR6 6HH,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
0d894381296113cd824bf5b95018bf68,SL300309,Frankham Street Site 2,51.477342,-0.022922,,,Frankham Street Site 2,Lewisham,Greater London,SE8 4RN ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
d8a0633c8052ad4e56fa5838b5b45136,SL300310,Frankham Street Site 2,51.477342,-0.022922,,,Frankham Street Site 2,Lewisham,Greater London,SE8 4RN ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
fdd690ea1e6c2ef677cd9e7de431c262,SL300311,Frankham Street Site 2,51.477342,-0.022922,,,Frankham Street Site 2,Lewisham,Greater London,SE8 4RN ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
f4502d787e3fa9049c78fd61e6000d52,SL300312,Frankham Street Site 2,51.477342,-0.022922,,,Frankham Street Site 2,Lewisham,Greater London,SE8 4RN ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
c0fb139fd646bd2898f080512cb6c515,SL300313,Hayes Station Car Park,51.376592,0.010597,,,Hayes Station Car Park,Bromley,Greater London,BR2 7EJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,Public car park,1
d26f0649cc51b9c6045338661c2c229c,SL300314,Hayes Station Car Park,51.376592,0.010597,,,Hayes Station Car Park,Bromley,Greater London,BR2 7EJ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,Public car park,1
76a6c6f29439524b44a377e12e800054,SL300315,Lupus Street,51.487632,-0.142967,,,Lupus Street,Westminster,Greater London,SW1V 3HQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
94c5a9b3adc9c654138dc89cf909b127,SL300316,Lupus Street,51.487632,-0.142967,,,Lupus Street,Westminster,Greater London,SW1V 3HQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
001e1afaa21e768f77f6a83f6279e9f3,SL300317,Lupus Street,51.487632,-0.142967,,,Lupus Street,Westminster,Greater London,SW1V 3HQ,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
01f652032789f75656fb3776a9a30128,SL300318,Grosvenor Square,51.510684,-0.151772,,,Grosvenor Square,Westminster,Greater London,W1K 2QB,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
82ee6f34ffc8f4bd25ff8e234e5ccfea,SL300319,Grosvenor Square,51.510684,-0.151772,,,Grosvenor Square,Westminster,Greater London,W1K 2QB,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
3165cf660e87b79d662570cbc26b7946,SL300320,Grosvenor Square,51.510684,-0.151772,,,Grosvenor Square,Westminster,Greater London,W1K 2QB,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
0384f9417161ce3c5c826b1c15d0a751,SL300321,Dunraven Street,51.512731,-0.157295,,,Dunraven Street,Westminster,Greater London,W1K 7AU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
ea3432934aa045d80b970eca08fe032f,SL300322,Dunraven Street,51.512731,-0.157295,,,Dunraven Street,Westminster,Greater London,W1K 7AU,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
340a6f4bcc9a615f71135855e2a5599a,SL300323,Temple Place site 2,51.511407,-0.112471,,,Temple Place site 2,Westminster,Greater London,WC2R 2PG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
323998e8918fb0c5c8ebb5c4f9612097,SL300324,Temple Place site 2,51.511407,-0.112471,,,Temple Place site 2,Westminster,Greater London,WC2R 2PG,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
60891f1be47b7855578891a0f9d9f35d,SL300325,Belgrave Square (1st bank),51.499232,-0.152048,,,Belgrave Square (1st bank),Westminster,Greater London,SW1X 8NT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
1b4fe70bef23e016902b096d6ba17b70,SL300326,Belgrave Square (1st bank),51.499232,-0.152048,,,Belgrave Square (1st bank),Westminster,Greater London,SW1X 8NT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
5f0e2f09b7ca373a2d4a35d69afaffbf,SL300327,Belgrave Square (1st bank),51.499232,-0.152048,,,Belgrave Square (1st bank),Westminster,Greater London,SW1X 8NT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
dce52ae7545262a13594e78dcb10e27a,SL300328,Belgrave Square (1st bank),51.499232,-0.152048,,,Belgrave Square (1st bank),Westminster,Greater London,SW1X 8NT,gb,Source London,https://www.sourcelondon.net,Source London,https://www.sourcelondon.net,Source London,In service,2014,2021/1/14 16:11,N,Source London,,On-street,1
